"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.2925,0.8382,0.7369,0.1479,0.1437,0.0987,0.6452,0.5987,0.4436,0.0957,0.8058,0.5513,0.2041,0.1538,0.1565,0.3988,0.7489,0.7053,0.2472,0.6933,0.5397,0.5015,0.3561,0.8368,0.946,0.1979,0.2004,0.3563,0.3393,0.296,0.399,5.8205,0.2005,0.8464,0.301,0.3023,0.3006,0.7056,0.4918,0.2968,0.2932,0.3451,0.4018,0.0982,0.3378,0.3499,0.248,0.6926,0.5581,0.3961,0.3387
0.1353,0.3923,0.3497,0.0667,0.0683,0.0448,0.3082,0.2697,0.1935,0.047,0.3591,0.2594,0.0917,0.0698,0.0705,0.1854,0.3478,0.3217,0.1156,0.3183,0.2429,0.2327,0.1565,0.4036,0.4393,0.0887,0.093,0.1673,0.1584,0.1388,0.1822,0.2066,2.6175,0.3777,0.1322,0.1354,0.1378,0.3339,0.2247,0.1371,0.139,0.1584,0.1794,0.0464,0.1517,0.1541,0.1156,0.3184,0.2519,0.1809,0.1659
0.5495,1.5617,1.3598,0.278,0.2701,0.179,1.1738,1.0987,0.8281,0.1833,1.4754,0.9951,0.3753,0.2712,0.2771,0.736,1.3922,1.2771,0.4656,1.2782,1.0214,0.9265,0.6429,1.5571,1.7297,0.3684,0.3616,0.6424,0.6369,0.5422,0.7342,0.8142,0.3598,11.0344,0.5548,0.5439,0.5435,1.2728,0.915,0.5463,0.5359,0.6284,0.7301,0.1739,0.6331,0.6507,0.4573,1.2863,1.0102,0.7393,0.6336
0.1992,0.5691,0.5115,0.0988,0.0915,0.0715,0.4364,0.3971,0.2966,0.0661,0.5395,0.3681,0.1372,0.1024,0.1009,0.2652,0.5138,0.4857,0.1726,0.4635,0.3823,0.3466,0.234,0.55,0.6455,0.1327,0.1362,0.2434,0.2344,0.1987,0.2655,0.3042,0.1324,0.579,3.8812,0.1974,0.2041,0.4681,0.3333,0.1994,0.1983,0.2259,0.2608,0.0664,0.2244,0.227,0.1648,0.4624,0.3748,0.2745,0.2345
0.2043,0.5774,0.5054,0.1016,0.0976,0.0681,0.4251,0.3996,0.3041,0.0648,0.543,0.3653,0.1333,0.1012,0.0985,0.2677,0.513,0.4823,0.1729,0.4751,0.3678,0.3416,0.237,0.58,0.6338,0.1323,0.1342,0.2344,0.2411,0.1975,0.2554,0.3053,0.1337,0.5693,0.1966,3.8791,0.1953,0.4696,0.3265,0.2038,0.2022,0.2293,0.2758,0.0715,0.2368,0.2396,0.1673,0.4598,0.3663,0.2653,0.2259
0.1971,0.5654,0.5089,0.0978,0.0991,0.0674,0.4297,0.3941,0.3083,0.0677,0.5409,0.3607,0.14,0.0982,0.0983,0.2626,0.5029,0.4802,0.1712,0.4626,0.3661,0.3492,0.2278,0.5562,0.6368,0.1323,0.1273,0.2352,0.2206,0.2024,0.271,0.3038,0.1372,0.5709,0.2043,0.1961,3.8677,0.4722,0.3347,0.2005,0.2006,0.2348,0.27,0.0721,0.2324,0.2338,0.1714,0.4812,0.3716,0.2612,0.2305
0.4504,1.2982,1.15,0.2282,0.2332,0.1581,0.9862,0.8991,0.6923,0.1471,1.2295,0.8383,0.3028,0.2315,0.2296,0.6015,1.1235,1.0559,0.3741,1.0311,0.8342,0.7464,0.5253,1.2896,1.4312,0.3089,0.3028,0.538,0.5207,0.4455,0.5936,0.6896,0.3209,1.2847,0.4542,0.4558,0.4572,9.0182,0.7673,0.4629,0.4447,0.5289,0.6088,0.1526,0.5279,0.5259,0.3735,1.0632,0.8311,0.5993,0.5325
0.3346,0.9384,0.8232,0.1723,0.1629,0.1168,0.7081,0.6444,0.4914,0.1111,0.8862,0.6144,0.2219,0.1655,0.162,0.4464,0.8325,0.7825,0.2787,0.7725,0.5994,0.5544,0.3971,0.9407,1.0477,0.2204,0.2201,0.3796,0.3838,0.338,0.4418,0.4906,0.2207,0.9412,0.3278,0.3228,0.3313,0.7799,6.4685,0.3294,0.3307,0.3848,0.4391,0.1109,0.3797,0.387,0.2791,0.7617,0.609,0.4384,0.3874
0.1915,0.579,0.5181,0.1016,0.1025,0.0666,0.4291,0.4119,0.3026,0.0664,0.5445,0.3568,0.1337,0.104,0.1034,0.2684,0.5077,0.4767,0.1633,0.4868,0.3737,0.3358,0.2398,0.5758,0.6258,0.1335,0.1337,0.2424,0.244,0.2116,0.2663,0.3001,0.1356,0.5764,0.1996,0.2049,0.1982,0.4787,0.3378,3.8786,0.2037,0.2385,0.2751,0.0635,0.2305,0.2236,0.17,0.4714,0.3758,0.2597,0.2423
0.1981,0.5738,0.5086,0.1018,0.1031,0.0667,0.4422,0.4042,0.3009,0.065,0.5338,0.3607,0.1354,0.1059,0.1039,0.2576,0.5002,0.4646,0.1652,0.4717,0.3691,0.3314,0.2334,0.5767,0.6249,0.1296,0.1326,0.2319,0.2195,0.2053,0.2544,0.2965,0.1372,0.5639,0.198,0.2009,0.2001,0.4588,0.3371,0.2022,3.8653,0.2359,0.2626,0.0709,0.2335,0.2344,0.1687,0.4655,0.3672,0.263,0.2365
