"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.8351,2.4678,2.171,0.4267,0.4291,0.2768,1.8503,1.7312,1.2795,0.2811,2.2904,1.5831,0.5641,0.4267,0.4246,1.14,2.1744,1.9955,0.703,2.0279,1.5692,1.4264,1.0179,2.4405,2.7204,0.568,0.5655,1.0119,0.9995,0.8566,1.1543,1.2746,0.571,2.4084,0.8546,0.8668,0.8694,2.01,1.4191,0.8542,0.8758,15.6446,1.1446,0.2859,1.0235,1.0198,0.7217,2.0209,1.5772,1.1516,1.0174
0.9761,2.8034,2.466,0.4863,0.4783,0.3329,2.1299,1.9648,1.4635,0.3326,2.5984,1.785,0.6509,0.4895,0.4771,1.2959,2.4435,2.3062,0.8203,2.3019,1.7994,1.6345,1.1454,2.8152,3.1019,0.6514,0.6363,1.1401,1.1425,0.9806,1.321,1.4843,0.6549,2.8085,0.9819,0.9834,0.9883,2.2876,1.6168,0.9972,0.9935,1.1371,17.9138,0.3301,1.1484,1.1443,0.822,2.2907,1.7948,1.3152,1.1489
0.2484,0.7129,0.6324,0.1255,0.1331,0.0845,0.5481,0.5077,0.3723,0.0814,0.663,0.4492,0.1665,0.1275,0.1268,0.3307,0.6278,0.6043,0.2165,0.5935,0.4378,0.4239,0.2959,0.7124,0.7841,0.1632,0.1668,0.2909,0.299,0.251,0.3283,0.3777,0.1654,0.7049,0.2577,0.252,0.2412,0.5848,0.4122,0.2428,0.2486,0.2912,0.336,4.4561,0.3001,0.2882,0.2056,0.5809,0.4586,0.3311,0.2867
0.8655,2.4632,2.1869,0.435,0.4224,0.2835,1.8737,1.7174,1.3047,0.2867,2.305,1.5606,0.5772,0.4281,0.4303,1.1361,2.1798,2.0316,0.7094,2.0097,1.5611,1.4278,1.0145,2.4289,2.7671,0.5831,0.5674,1.0242,1.0064,0.8534,1.1588,1.2917,0.584,2.479,0.8608,0.8648,0.8599,2.0322,1.4424,0.87,0.8817,1.0204,1.1562,0.2927,15.7295,1.0141,0.7152,2.017,1.6077,1.1557,1.0167
0.8648,2.4214,2.1566,0.4163,0.4349,0.2876,1.8771,1.7267,1.2958,0.2973,2.3076,1.5825,0.5712,0.4321,0.427,1.1499,2.1483,2.0093,0.713,2.0002,1.5872,1.4257,0.9898,2.4269,2.7305,0.5789,0.5781,1.015,0.9948,0.8729,1.1521,1.2878,0.5844,2.4494,0.8576,0.8783,0.8596,1.9961,1.4286,0.8627,0.8739,1.021,1.1521,0.2825,1.0132,15.6671,0.715,2.0125,1.5776,1.1581,1.0125
0.6144,1.7659,1.5798,0.3167,0.3007,0.2039,1.3526,1.2352,0.933,0.2085,1.655,1.1545,0.4232,0.3185,0.3193,0.8251,1.5951,1.4469,0.5144,1.4476,1.1544,1.048,0.7304,1.7728,1.9765,0.4092,0.4067,0.721,0.7192,0.6157,0.838,0.9301,0.4159,1.7698,0.6378,0.6206,0.6298,1.4514,1.0372,0.627,0.6262,0.7296,0.8328,0.2018,0.7185,0.7202,11.2408,1.4418,1.1313,0.8317,0.7289
1.6758,4.7869,4.1968,0.826,0.8235,0.5656,3.653,3.3299,2.5123,0.5633,4.4454,3.0531,1.1241,0.8307,0.8454,2.2432,4.2303,3.8899,1.4001,3.9214,3.0768,2.772,1.9614,4.7551,5.3256,1.125,1.0922,1.9702,1.9693,1.6612,2.2489,2.5185,1.1283,4.7542,1.6892,1.6801,1.6728,3.9291,2.7765,1.679,1.6746,1.9601,2.2363,0.5528,1.9646,1.9603,1.393,31.3321,3.0518,2.2111,1.9511
1.3073,3.7903,3.3199,0.6608,0.6668,0.4387,2.8801,2.6426,2.0074,0.4488,3.5481,2.4479,0.881,0.6743,0.6631,1.7774,3.3461,3.1036,1.1046,3.084,2.4313,2.2057,1.5469,3.7866,4.224,0.8921,0.8768,1.5532,1.5253,1.3102,1.7696,1.9875,0.8932,3.7686,1.3249,1.3499,1.3414,3.0949,2.1981,1.3291,1.3299,1.5512,1.7757,0.4422,1.5784,1.5531,1.1058,3.0899,24.5764,1.7746,1.5606
0.9672,2.7677,2.437,0.4899,0.4878,0.3173,2.1081,1.9417,1.4485,0.3269,2.6068,1.7861,0.6418,0.4921,0.4823,1.323,2.4196,2.3111,0.8206,2.2818,1.7976,1.6439,1.1515,2.7969,3.1313,0.652,0.653,1.141,1.1413,0.9895,1.3154,1.4672,0.6407,2.7853,0.9875,1.0059,0.9788,2.2784,1.6415,0.9663,0.9781,1.1482,1.3184,0.3226,1.1556,1.1535,0.8211,2.2645,1.7996,17.8507,1.1341
0.8454,2.4734,2.1788,0.4276,0.4251,0.2831,1.8702,1.7162,1.2721,0.2802,2.3037,1.5903,0.5766,0.4326,0.4257,1.1442,2.1911,2.0191,0.7128,2.018,1.5713,1.4246,1.0179,2.4633,2.7471,0.5674,0.5661,1.0229,1.0091,0.8564,1.1542,1.2777,0.5704,2.4794,0.8643,0.8531,0.8562,2.0026,1.4216,0.85,0.852,1.0154,1.1505,0.2809,1.013,1.0133,0.7248,2.0078,1.587,1.1367,15.7027
