"D","DA1","DA2","DA3","DA4l","DA4m","DC1","DC2","DC3","DC4","DL1","DL2d","DL2v","DL3","DL4","DL5","DM1","DM2","DM3","DM4","DM5","DM6","DP1l","DP1m","V","VA1d","VA1v","VA2","VA3","VA4","VA5","VA6","VA7l","VA7m","VC1","VC2","VC3l","VC3m","VC4","VC5","VL1","VL2a","VL2p","VM1","VM2","VM3","VM4","VM5d","VM5v","VM7d","VM7v"
0.8692,2.4476,2.1786,0.4247,0.4287,0.2987,1.8725,1.7063,1.3043,0.2944,2.2862,1.5969,0.5769,0.4368,0.4277,1.1684,2.1585,2.0468,0.7289,2.0195,1.5936,1.4342,1.0055,2.4603,2.7286,0.5843,0.5682,1.0019,1.0162,14.4629,1.1737,1.3078,0.582,2.4405,0.8717,0.8776,0.8543,2.0293,1.4499,0.8689,0.8734,1.0081,1.162,0.2914,1.002,1.0244,0.7419,2.0225,1.5994,1.1556,1.0146
1.1365,3.2428,2.8536,0.584,0.5784,0.3872,2.4521,2.2871,1.6938,0.3749,3.0768,2.0983,0.7655,0.5746,0.5676,1.5244,2.8974,2.6703,0.9602,2.6705,2.0976,1.9335,1.3351,3.2187,3.6335,0.7743,0.7811,1.342,1.3336,1.1668,19.2913,1.7156,0.761,3.245,1.1462,1.1564,1.1633,2.6963,1.9034,1.152,1.124,1.3647,1.5231,0.3827,1.3505,1.3357,0.951,2.666,2.0883,1.5106,1.3339
1.2996,3.661,3.244,0.6459,0.6519,0.4376,2.7747,2.5682,1.9276,0.4296,3.423,2.395,0.8523,0.6451,0.6477,1.7286,3.2379,3.0225,1.0803,3.0267,2.353,2.1387,1.4953,3.6444,4.0661,0.8564,0.8553,1.5122,1.5171,1.2897,1.7104,21.8577,0.8668,3.6554,1.3021,1.293,1.2868,3.0144,2.1667,1.2959,1.2842,1.4959,1.7173,0.4361,1.5222,1.5168,1.0755,3.0039,2.3687,1.7385,1.5363
0.5908,1.6659,1.4708,0.2885,0.3022,0.1919,1.2573,1.1656,0.8715,0.1967,1.5462,1.0724,0.399,0.2951,0.2955,0.7843,1.4646,1.372,0.4892,1.3505,1.0933,0.9891,0.6712,1.6508,1.8397,0.3963,0.3895,0.6773,0.6766,0.5877,0.7746,0.8825,9.6969,1.6772,0.5815,0.5905,0.5863,1.3744,0.9939,0.5884,0.5836,0.6979,0.8007,0.1964,0.6817,0.6722,0.4914,1.3743,1.0742,0.7721,0.6804
2.3813,6.6485,5.8905,1.1907,1.187,0.7935,5.0874,4.7137,3.5236,0.7736,6.28,4.305,1.5592,1.1769,1.1819,3.1185,5.8611,5.5226,1.9559,5.4926,4.3523,3.9469,2.7268,6.6432,7.4659,1.5788,1.5865,2.7593,2.7241,2.3226,3.1195,3.5339,1.5869,41.1699,2.3508,2.3483,2.3226,5.5029,3.9107,2.3814,2.3538,2.7094,3.1075,0.7776,2.7619,2.7175,1.9627,5.4341,4.2905,3.1417,2.7702
0.8794,2.4718,2.1871,0.4404,0.4375,0.2973,1.8885,1.7507,1.3045,0.2865,2.3055,1.5845,0.5886,0.4357,0.4419,1.1619,2.202,2.0466,0.7277,2.0557,1.6013,1.4601,1.0399,2.4645,2.7818,0.5898,0.5801,1.0214,1.0132,0.8746,1.156,1.3178,0.5753,2.4661,14.5687,0.8519,0.8776,2.0167,1.4518,0.886,0.8493,1.0173,1.1485,0.2927,1.0292,1.0054,0.7311,2.0462,1.6065,1.1433,1.0218
0.8732,2.4479,2.1451,0.4299,0.4241,0.3011,1.8973,1.7461,1.296,0.2802,2.3368,1.587,0.5753,0.4369,0.4333,1.1772,2.1881,2.0482,0.7259,2.0383,1.619,1.445,1.011,2.4936,2.7421,0.5725,0.5841,1.0152,1.0318,0.8769,1.1651,1.3133,0.5842,2.4661,0.8525,14.5301,0.8804,2.0378,1.4571,0.8868,0.8587,1.0174,1.1551,0.2861,1.0141,1.0113,0.73,2.0444,1.5831,1.1563,1.0229
0.8673,2.4393,2.1776,0.4331,0.4471,0.2904,1.8906,1.7159,1.2976,0.2798,2.3145,1.5874,0.5696,0.436,0.4312,1.1866,2.1884,2.0136,0.7131,2.0223,1.5924,1.4507,1.0159,2.4643,2.7522,0.5787,0.577,1.0122,1.0072,0.8532,1.1676,1.3029,0.5783,2.4384,0.8786,0.8802,14.5098,2.0539,1.4393,0.8754,0.8684,1.0214,1.1556,0.2952,1.0148,1.0199,0.7204,2.0287,1.5826,1.1559,1.0233
1.9794,5.5321,4.9265,0.9602,0.9816,0.6523,4.2447,3.8897,2.9492,0.6502,5.2373,3.5937,1.3042,0.9742,0.983,2.6221,4.917,4.5652,1.654,4.5838,3.6338,3.2834,2.3063,5.5764,6.2335,1.302,1.2987,2.2766,2.2881,1.9479,2.6243,2.954,1.3084,5.5605,1.9514,1.9729,1.9845,33.9765,3.2452,1.9827,1.9765,2.2947,2.6263,0.6522,2.3072,2.3073,1.6584,4.5566,3.5998,2.6091,2.2801
1.4251,4.0139,3.5804,0.7083,0.7215,0.4782,3.0965,2.8377,2.133,0.4567,3.8182,2.6016,0.9559,0.7127,0.7132,1.88,3.5847,3.2935,1.1764,3.3198,2.6263,2.3878,1.6554,4.0319,4.5399,0.9508,0.9416,1.651,1.6997,1.4284,1.8831,2.1661,0.9638,4.0323,1.4242,1.429,1.4173,3.2993,24.2032,1.439,1.4149,1.6497,1.9062,0.4698,1.6602,1.6325,1.1798,3.3306,2.6311,1.8934,1.6665
