"image","side","z","roi","Area","brain.number","genotype","chat.fluo","chat.slice.fluo","chat.norm.f","mz19.fluo","mz19.slice.fluo","mz19.norm.f","kc.fluo","kc.slice.fluo","kc.norm.f","sampleid"
"02","L","5/","mz19",6.491,"15D","dpr4",144.031,108.851,1.32319409100514,114.332,40.374,2.83182245999901,205.329,120.623,1.70223755005264,"02L"
"02","L","7/","mz19",3.608,"15D","dpr4",177.464,106.15,1.67182289213377,142.318,39.898,3.5670459672164,192.737,102.121,1.88733952859843,"02L"
"02","L","7/","mz19",2.963,"15D","dpr4",154.293,106.15,1.45353744700895,109.218,39.898,2.73743044764149,240.66,102.121,2.35661617101282,"02L"
"02","L","7/","mz19",5.886,"15D","dpr4",164.836,106.15,1.55285916156382,129.452,39.898,3.24457366284024,222.596,102.121,2.17972796976136,"02L"
"02","L","7/","mz19",2.62,"15D","dpr4",137.254,106.15,1.29301931229392,103.769,39.898,2.60085718582385,234.385,102.121,2.2951694558416,"02L"
"02","L","7/","mz19",3.79,"15D","dpr4",154.383,106.15,1.45438530381536,110.957,39.898,2.78101659231039,121.979,102.121,1.19445559679204,"02L"
"02","L","9/","mz19",3.709,"15D","dpr4",172.364,113.791,1.51474193916918,132.554,42.157,3.1442939488104,141.897,104.88,1.35294622425629,"02L"
"02","L","9/","mz19",1.754,"15D","dpr4",157.207,113.791,1.38154159819318,125.46,42.157,2.97601821761511,212.931,104.88,2.03023455377574,"02L"
"02","L","9/","mz19",3.628,"15D","dpr4",153.978,113.791,1.35316501305024,125.139,42.157,2.9684038238015,200.722,104.88,1.91382532418002,"02L"
"02","L","9/","mz19",2.338,"15D","dpr4",172.336,113.791,1.51449587401464,119.31,42.157,2.83013497165358,224.741,104.88,2.14283943554539,"02L"
"02","L","9/","mz19",3.407,"15D","dpr4",152.621,113.791,1.3412396410964,140.976,42.157,3.34407097279218,234.343,104.88,2.23439168573608,"02L"
"02","L","9/","mz19",4.717,"15D","dpr4",163.124,113.791,1.43354043817174,120.385,42.157,2.8556348886306,225.44,104.88,2.14950419527079,"02L"
"02","L","9/","mz19",2.721,"15D","dpr4",174.089,113.791,1.52990131029695,107.481,42.157,2.54954100149441,216.719,104.88,2.06635202135774,"02L"
"02","L","11","mz19",6.531,"15D","dpr4",168.386,116.742,1.44237720786007,136.667,42.961,3.18118758874328,209.077,109.148,1.91553670245905,"02L"
"02","L","11","mz19",2.056,"15D","dpr4",174.667,116.742,1.49617960973771,136.422,42.961,3.17548474197528,188.765,109.148,1.72944075933595,"02L"
"02","L","11","mz19",3.991,"15D","dpr4",153.914,116.742,1.31841153997704,111.768,42.961,2.60161541863551,99.798,109.148,0.914336497233115,"02L"
"02","L","11","mz19",3.628,"15D","dpr4",151.433,116.742,1.29715954840589,117.944,42.961,2.74537371104025,177.006,109.148,1.62170630703265,"02L"
"02","L","11","mz19",2.641,"15D","dpr4",145.702,116.742,1.24806839012523,97.634,42.961,2.27261935243593,222.252,109.148,2.03624436544875,"02L"
"02","L","11","mz19",4.455,"15D","dpr4",139.204,116.742,1.19240718850114,105.43,42.961,2.45408626428621,135.701,109.148,1.243275185986,"02L"
"02","L","13","mz19",3.024,"15D","dpr4",157.933,112.699,1.40137002102947,120.3,41.359,2.90867767595928,205.593,123.126,1.66977730130111,"02L"
"02","L","13","mz19",4.898,"15D","dpr4",166.724,112.699,1.47937426241582,121.749,41.359,2.943712372156,227.008,123.126,1.84370482270195,"02L"
"02","L","13","mz19",4.596,"15D","dpr4",154.079,112.699,1.36717273445195,98.114,41.359,2.37225271404047,189.342,123.126,1.53779055601579,"02L"
"02","L","13","mz19",2.701,"15D","dpr4",161.306,112.699,1.4312993016797,117.313,41.359,2.83645639401339,151.5,123.126,1.23044685931485,"02L"
"02","L","13","mz19",2.6,"15D","dpr4",164.054,112.699,1.4556828365824,112.054,41.359,2.70930148214415,157.388,123.126,1.27826779071845,"02L"
"02","L","15","mz19",2.983,"15D","dpr4",149.797,111.972,1.33780766620226,111.216,42.348,2.62623972796826,140.601,131.495,1.06924978136051,"02L"
"04","L","11","mz19",7.821,"13E","empty",92.649,52.462,1.7660211200488,46.804,17.142,2.73036985182592,46.191,34.591,1.33534734468503,"04L"
"04","L","11","mz19",4.636,"13E","empty",65.804,52.462,1.25431741069727,52.878,17.142,3.08470423521176,52.33,34.591,1.51282125408343,"04L"
"04","L","11","mz19",5.563,"13E","empty",74.844,52.462,1.42663261027029,53.703,17.142,3.13283164158208,46.685,34.591,1.349628516088,"04L"
"04","L","13","mz19",1.492,"13E","empty",76.338,59.715,1.2783722682743,66.865,19.543,3.42142966791178,68.095,38.709,1.75915161848666,"04L"
"04","L","13","mz19",2.842,"13E","empty",106.979,59.715,1.79149292472578,57.128,19.543,2.92319500588446,41.199,38.709,1.0643261257072,"04L"
"04","L","13","mz19",4.253,"13E","empty",91.512,59.715,1.53247927656368,73.223,19.543,3.74676354705009,44.303,38.709,1.14451419566509,"04L"
"04","L","13","mz19",4.435,"13E","empty",83.827,59.715,1.40378464372436,67.223,19.543,3.43974824745433,46.373,38.709,1.19799013149397,"04L"
"04","L","13","mz19",3.306,"13E","empty",83.146,59.715,1.39238047391778,64.433,19.543,3.2969861331423,40.268,38.709,1.04027487147692,"04L"
"04","L","13","mz19",1.633,"13E","empty",108.704,59.715,1.82038013899355,62.272,19.543,3.18640945607123,39.173,38.709,1.011986876437,"04L"
"04","L","15","mz19",3.225,"13E","empty",103.838,60.07,1.72861661395039,83.287,19.816,4.2030177634235,67.581,45.706,1.47860237167987,"04L"
"04","L","15","mz19",1.754,"13E","empty",85.161,60.07,1.41769602130847,54.069,19.816,2.72855268469923,39.609,45.706,0.866603946965387,"04L"
"04","L","17","mz19",7.761,"13E","empty",91.849,61.361,1.49686282818077,57.842,20.57,2.81195916383082,55.938,51.123,1.09418461357902,"04L"
"04","L","17","mz19",5.402,"13E","empty",84.011,61.361,1.36912696989945,57.5,20.57,2.79533300923675,63.19,51.123,1.23603857363613,"04L"
"04","L","19","mz19",7.015,"13E","empty",91.052,61.864,1.47180912970387,67.233,22.291,3.0161500157014,66.615,52.105,1.27847615391997,"04L"
"04","L","19","mz19",4.132,"13E","empty",90.79,61.864,1.46757403336351,59.385,22.291,2.66407967341079,63.22,52.105,1.21331925918818,"04L"
"04","L","19","mz19",2.701,"13E","empty",82.231,61.864,1.32922216474848,53.269,22.291,2.38970885110583,72.239,52.105,1.38641205258612,"04L"
"04","L","19","mz19",4.777,"13E","empty",86.414,61.864,1.39683822578559,51.35,22.291,2.3036202951864,63.679,52.105,1.22212839458785,"04L"
"04","L","21","mz19",3.225,"13E","empty",95.237,66.167,1.43934287484698,58.881,22.217,2.65026781293604,56.938,43.862,1.2981168209384,"04L"
"05","L","6/","mz19",8.204,"03E","empty",125.491,96.919,1.29480287662894,92.776,37.006,2.50705291033886,139.855,69.655,2.00782427679276,"05L"
"05","L","6/","mz19",2.217,"03E","empty",116.027,96.919,1.19715432474541,106.091,37.006,2.86685942820083,110.227,69.655,1.58247074868997,"05L"
"05","L","8/","mz19",5.402,"03E","empty",129.343,96.703,1.33752830832549,92.052,38.761,2.37486132968706,84.545,69.767,1.2118193415225,"05L"
"05","L","8/","mz19",5.886,"03E","empty",117.932,96.703,1.21952783264221,114.332,38.761,2.94966590129254,92.26,69.767,1.32240170854415,"05L"
"05","L","8/","mz19",2.882,"03E","empty",133.364,96.703,1.37910923135787,114.825,38.761,2.96238487139135,95.65,69.767,1.37099201628277,"05L"
"05","L","8/","mz19",6.833,"03E","empty",115.858,96.703,1.19808072138403,117.139,38.761,3.02208405355899,82.021,69.767,1.1756417790646,"05L"
"05","L","8/","mz19",4.858,"03E","empty",127.801,96.703,1.32158257758291,130.436,38.761,3.36513505843502,84.054,69.767,1.20478163028366,"05L"
"05","L","10","mz19",4.152,"03E","empty",124.932,90.979,1.37319601226657,99.951,36.926,2.70679196230298,87.68,65.393,1.34081629532213,"05L"
"05","L","10","mz19",3.044,"03E","empty",132.238,90.979,1.45350025830137,119.735,36.926,3.2425662135081,75.629,65.393,1.1565305154986,"05L"
"05","L","10","mz19",1.008,"03E","empty",119.04,90.979,1.30843381439673,121,36.926,3.27682391810648,93.5,65.393,1.42981664704173,"05L"
"05","L","10","mz19",4.293,"03E","empty",144.103,90.979,1.58391496938854,141.221,36.926,3.82443264908195,74.516,65.393,1.13951034514398,"05L"
"05","L","10","mz19",3.951,"03E","empty",135.245,90.979,1.48655184163378,123.673,36.926,3.34921193738829,100.281,65.393,1.53351276130473,"05L"
"05","L","10","mz19",3.85,"03E","empty",114.513,90.979,1.25867507886435,106.832,36.926,2.89313762660456,82.681,65.393,1.26437080421452,"05L"
"05","L","10","mz19",8.224,"03E","empty",133.569,90.979,1.46813000802383,98.873,36.926,2.67759844012349,94.287,65.393,1.44185157432753,"05L"
"05","L","12","mz19",2.358,"03E","empty",145.769,89.619,1.62654124683382,132.222,35.171,3.7594040544767,67.308,65.847,1.02218779898856,"05L"
"05","L","12","mz19",2.762,"03E","empty",151.066,89.619,1.68564701681563,147.847,35.171,4.20366210798669,62.511,65.847,0.949337099640075,"05L"
"05","L","12","mz19",3.467,"03E","empty",134.488,89.619,1.50066392171303,124.099,35.171,3.52844673168235,79.314,65.847,1.20451956808966,"05L"
"05","L","12","mz19",5.261,"03E","empty",134.406,89.619,1.49974893716734,114.33,35.171,3.25068948849905,94.421,65.847,1.43394535817881,"05L"
"05","L","14","mz19",2.802,"03E","empty",138.237,90.778,1.52280288175549,116.691,34.926,3.34109259577392,78.511,68.714,1.14257647640947,"05L"
"05","L","14","mz19",2.741,"03E","empty",156.375,90.778,1.72260900218115,104.412,34.926,2.9895207009105,105.125,68.714,1.52989201618302,"05L"
"05","L","16","mz19",2.681,"03E","empty",130.135,95.417,1.36385549744804,109.173,36.506,2.99054949871254,55.286,73.637,0.750791042546546,"05L"
"05","L","16","mz19",2.56,"03E","empty",137.039,95.417,1.43621157655344,96.693,36.506,2.6486878869227,72.039,73.637,0.978298952972011,"05L"
"06","L","4/","mz19",3.003,"12E","empty",125.02,62.418,2.00294786760229,67.919,28.537,2.38003293969233,101.45,59.947,1.69232822326388,"06L"
"06","L","4/","mz19",6.067,"12E","empty",99.894,62.418,1.60040372969336,102.591,28.537,3.59501699547955,137.223,59.947,2.28907201361202,"06L"
"06","L","6/","mz19",5.281,"12E","empty",142.863,80.059,1.78447145230393,131.26,35.141,3.73523804103469,124.073,63.494,1.95409015025042,"06L"
"06","L","6/","mz19",3.568,"12E","empty",136.61,80.059,1.70636655466593,122.514,35.141,3.48635496997809,78.458,63.494,1.23567581188774,"06L"
"06","L","6/","mz19",3.568,"12E","empty",149.271,80.059,1.86451242208871,109.831,35.141,3.12543752312114,124.588,63.494,1.96220115286484,"06L"
"06","L","6/","mz19",6.551,"12E","empty",128.972,80.059,1.61096191558725,120.215,35.141,3.42093281352267,74.338,63.494,1.17078779097238,"06L"
"06","L","6/","mz19",2.217,"12E","empty",117.236,80.059,1.46437002710501,117.909,35.141,3.35531145954868,87.009,63.494,1.37034995432639,"06L"
"06","L","6/","mz19",3.608,"12E","empty",90.391,80.059,1.12905482206872,101.453,35.141,2.88702655018355,82.894,63.494,1.30554068100923,"06L"
"06","L","8/","mz19",3.185,"12E","empty",148.127,86.678,1.70893421629479,87.848,35.895,2.44736035659563,89.146,59.439,1.49978970036508,"06L"
"06","L","8/","mz19",3.265,"12E","empty",123.185,86.678,1.42117953806041,111.543,35.895,3.10748015043878,108.914,59.439,1.8323659550127,"06L"
"06","L","8/","mz19",7.801,"12E","empty",106.522,86.678,1.22893929255405,110.297,35.895,3.07276779495751,107.682,59.439,1.811638822995,"06L"
"06","L","8/","mz19",6.853,"12E","empty",111.071,86.678,1.28142089111424,108.985,35.895,3.03621674327901,77.153,59.439,1.29801981863759,"06L"
"06","L","8/","mz19",1.875,"12E","empty",111.699,86.678,1.28866609751033,99.785,35.895,2.7799136369968,68.075,59.439,1.14529181177341,"06L"
"06","L","8/","mz19",2.782,"12E","empty",108.029,86.678,1.24632548051409,98.696,35.895,2.7495751497423,70.906,59.439,1.19292047309006,"06L"
"06","L","10","mz19",6.168,"12E","empty",122.418,89.686,1.36496220145842,105.196,36.254,2.90163843989629,45.232,62.326,0.725732439110484,"06L"
"06","L","10","mz19",4.011,"12E","empty",132.925,89.686,1.48211538032692,93.116,36.254,2.56843382799139,86.035,62.326,1.38040304206912,"06L"
"06","L","10","mz19",1.734,"12E","empty",133.721,89.686,1.49099079008987,124.419,36.254,3.43186958680421,79.395,62.326,1.2738664441806,"06L"
"06","L","10","mz19",3.185,"12E","empty",108.835,89.686,1.21351158486274,91.582,36.254,2.52612125558559,80.696,62.326,1.29474055771267,"06L"
"06","L","10","mz19",5.221,"12E","empty",129.977,89.686,1.44924514416966,77.838,36.254,2.14701826005406,88.178,62.326,1.41478676635754,"06L"
"06","L","12","mz19",5.281,"12E","empty",110.137,88.353,1.24655642705964,97.557,36.09,2.70315876974231,84.202,61.408,1.37118942157374,"06L"
"06","L","12","mz19",4.757,"12E","empty",130.847,88.353,1.48095706993537,84.873,36.09,2.35170407315046,90.657,61.408,1.47630601875977,"06L"
"06","L","12","mz19",6.41,"12E","empty",117.535,88.353,1.33028872816995,90.22,36.09,2.49986145746744,68.987,61.408,1.12342040125065,"06L"
"06","L","12","mz19",4.515,"12E","empty",125.5,88.353,1.42043846841647,99.688,36.09,2.76220559711832,65.379,61.408,1.06466584158416,"06L"
"06","L","12","mz19",3.427,"12E","empty",117.694,88.353,1.33208832750444,91.588,36.09,2.53776669437517,50.606,61.408,0.824094580510683,"06L"
"06","L","12","mz19",2.217,"12E","empty",117.636,88.353,1.33143186988557,97.273,36.09,2.69528955389304,64.845,61.408,1.05596990620115,"06L"
"06","L","14","mz19",3.81,"12E","empty",112.296,84.708,1.32568352457855,104.868,33.454,3.13469241346326,82.18,58.523,1.40423423269484,"06L"
"06","L","14","mz19",4.334,"12E","empty",123.405,84.708,1.45682816262927,116.233,33.454,3.47441262629282,99.633,58.523,1.70245886232763,"06L"
"06","L","14","mz19",2.842,"12E","empty",115.631,84.708,1.36505406809274,113.582,33.454,3.39516948645902,78.759,58.523,1.34577858277942,"06L"
"07","L","7/","mz19",11.349,"07D","dpr4",112.128,80.731,1.38890884542493,80.094,28.823,2.77882246816778,67.467,37.639,1.79247588937007,"07L"
"07","L","7/","mz19",5.221,"07D","dpr4",115.676,80.731,1.4328572667253,104.131,28.823,3.61277452034833,77.525,37.639,2.05969871675656,"07L"
"07","L","7/","mz19",3.286,"07D","dpr4",142.791,80.731,1.76872576829223,83.914,28.823,2.91135551469313,66.761,37.639,1.77371874916974,"07L"
"07","L","9/","mz19",11.469,"07D","dpr4",124.764,89.2,1.39869955156951,105.664,32.578,3.24341580207502,81.455,41.98,1.9403287279657,"07L"
"07","L","9/","mz19",5.18,"07D","dpr4",139.599,89.2,1.56501121076233,86.93,32.578,2.66836515439867,103.035,41.98,2.45438303954264,"07L"
"07","L","9/","mz19",6.047,"07D","dpr4",149.447,89.2,1.67541479820628,113.47,32.578,3.48302535453373,76.803,41.98,1.82951405431158,"07L"
"07","L","11","mz19",7.075,"07D","dpr4",141.077,91.687,1.5386805108685,112.573,35.947,3.13163824519431,77.45,49.265,1.57211001725363,"07L"
"07","L","11","mz19",3.648,"07D","dpr4",129.994,91.687,1.41780186940351,106.762,35.947,2.96998358694745,82.751,49.265,1.67971176291485,"07L"
"07","L","11","mz19",2.903,"07D","dpr4",136.729,91.687,1.49125830270376,82.854,35.947,2.30489331515843,80.007,49.265,1.62401299096722,"07L"
"07","L","11","mz19",6.934,"07D","dpr4",122.544,91.687,1.33654716590138,72.549,35.947,2.01822127020335,47.628,49.265,0.966771541662438,"07L"
"07","L","11","mz19",4.898,"07D","dpr4",129.342,91.687,1.41069071951313,103.082,35.947,2.86761064901104,61.798,49.265,1.25439967522582,"07L"
"07","L","13","mz19",4.535,"07D","dpr4",131.471,88.336,1.48830601340337,103.929,35.331,2.94158104780504,61.093,54.499,1.12099304574396,"07L"
"07","L","13","mz19",3.87,"07D","dpr4",140.958,88.336,1.59570277123709,129.193,35.331,3.65664713707509,69.583,54.499,1.27677572065542,"07L"
"07","L","9/","mz19",4.475,"07D","dpr4",112.131,89.2,1.25707399103139,80.784,32.578,2.47971023390018,91.027,41.98,2.16834206765126,"07L"
"07","L","13","mz19",7.257,"07D","dpr4",128.703,88.336,1.4569711103061,93.65,35.331,2.65064674082251,72.567,54.499,1.33152901888108,"07L"
"07","L","15","mz19",2.923,"07D","dpr4",172,92.133,1.86686637795361,80.759,33.806,2.38889546234396,40.248,43.183,0.932033439084825,"07L"
"07","L","15","mz19",3.165,"07D","dpr4",114.841,92.133,1.24646977738704,87.401,33.806,2.58536946104242,33.554,43.183,0.777018734224116,"07L"
"08","L","6/","mz19",13.566,"05D","dpr4",103.608,77.545,1.33610161841511,108.663,37.821,2.87308638058222,128.263,90.956,1.41016535467699,"08L"
"08","L","6/","mz19",9.615,"05D","dpr4",125.6,77.545,1.61970468760075,100.252,37.821,2.65069670288993,136.518,90.956,1.50092352346189,"08L"
"08","L","6/","mz19",4.797,"05D","dpr4",106.286,77.545,1.37063640466826,106.87,37.821,2.8256788556622,176.773,90.956,1.94350015392058,"08L"
"08","L","8/","mz19",9.877,"05D","dpr4",109.508,84.322,1.29868836128175,122.122,40.555,3.01126864751572,191.139,113.452,1.68475654902514,"08L"
"08","L","8/","mz19",7.519,"05D","dpr4",120.45,84.322,1.42845283555893,117.802,40.555,2.90474664036494,142.946,113.452,1.25996897366287,"08L"
"08","L","8/","mz19",3.548,"05D","dpr4",100.5,84.322,1.19185977562202,112.983,40.555,2.78592035507336,131.602,113.452,1.15997955082326,"08L"
"08","L","8/","mz19",3.608,"05D","dpr4",111.061,84.322,1.31710585612296,128.799,40.555,3.17590925903095,143.626,113.452,1.26596269788104,"08L"
"08","L","12","mz19",3.588,"05D","dpr4",117.213,82.009,1.42926995817532,138.399,36.568,3.78470247210676,138.466,107.551,1.28744502608065,"08L"
"08","L","12","mz19",5.08,"05D","dpr4",111,82.009,1.35350998061188,100.635,36.568,2.75199628090133,151.095,107.551,1.40486838802057,"08L"
"08","L","12","mz19",8.99,"05D","dpr4",115.973,82.009,1.41414966650002,90.291,36.568,2.46912601181361,104.348,107.551,0.970218779927662,"08L"
"08","L","6/","mz19",8.345,"05D","dpr4",112.232,77.545,1.44731446257012,86.087,37.821,2.27616932392057,55.915,90.956,0.614747790140288,"08L"
"08","L","8/","mz19",3.084,"05D","dpr4",99.712,84.322,1.18251464623704,122.418,40.555,3.01856737763531,133.078,113.452,1.17298945809682,"08L"
"08","L","8/","mz19",3.165,"05D","dpr4",85.248,84.322,1.01098171295747,99.108,40.555,2.44379238071754,235.121,113.452,2.07242710573635,"08L"
"08","L","10","mz19",10.26,"05D","dpr4",117.32,83.792,1.40013366431163,138.438,38.541,3.59196699618588,189.65,114.699,1.65345818184989,"08L"
"08","L","10","mz19",4.334,"05D","dpr4",114.902,83.792,1.37127649417605,137.209,38.541,3.56007887704004,207.274,114.699,1.80711252931586,"08L"
"08","L","10","mz19",3.245,"05D","dpr4",102.137,83.792,1.21893498185984,111.087,38.541,2.88230715342103,219.988,114.699,1.91795918011491,"08L"
"08","L","12","mz19",5.765,"05D","dpr4",127.483,82.009,1.55450011584094,129.003,36.568,3.52775650842266,79.098,107.551,0.735446439363651,"08L"
"10","L","13","mz19",8.164,"12D","dpr4",87.2,69.592,1.25301758822853,93.926,27.113,3.46424224541733,115.691,77.919,1.48475981467935,"10L"
"10","L","15","mz19",7.64,"12D","dpr4",99.293,74.332,1.33580422967228,89.05,30.56,2.91393979057592,154.604,89.894,1.71984782076668,"10L"
"10","L","15","mz19",5.483,"12D","dpr4",97.338,74.332,1.3095033094764,93.971,30.56,3.07496727748691,151.761,89.894,1.68822168331591,"10L"
"10","L","15","mz19",3.648,"12D","dpr4",99.558,74.332,1.33936931604154,108.287,30.56,3.54342277486911,129.309,89.894,1.43846085389459,"10L"
"10","L","15","mz19",2.802,"12D","dpr4",105.094,74.332,1.41384598826885,95.468,30.56,3.12395287958115,111.813,89.894,1.24383162391261,"10L"
"10","L","15","mz19",4.455,"12D","dpr4",104.471,74.332,1.40546467201205,88.1,30.56,2.88285340314136,132.842,89.894,1.4777626982891,"10L"
"10","L","15","mz19",4.777,"12D","dpr4",103.426,74.332,1.39140612387666,76.456,30.56,2.50183246073298,40.481,89.894,0.450319264912007,"10L"
"10","L","15","mz19",3.427,"12D","dpr4",94.235,74.332,1.26775816606576,74.412,30.56,2.43494764397906,91.841,89.894,1.02165884263688,"10L"
"10","L","15","mz19",2.741,"12D","dpr4",90.559,74.332,1.21830436420384,77.206,30.56,2.52637434554974,116,89.894,1.29040870358422,"10L"
"10","L","15","mz19",3.689,"12D","dpr4",98.601,74.332,1.32649464564387,75.191,30.56,2.46043848167539,102.262,89.894,1.13758426591319,"10L"
"10","L","17","mz19",2.741,"12D","dpr4",108.618,78.06,1.39146810146041,96.25,31.774,3.02920626927677,122.721,95.009,1.29167763054026,"10L"
"10","L","17","mz19",1.734,"12D","dpr4",108,78.06,1.38355111452729,87.093,31.774,2.74101466607918,119.302,95.009,1.25569156606216,"10L"
"10","L","17","mz19",6.773,"12D","dpr4",111.036,78.06,1.42244427363566,102.188,31.774,3.21608862592056,148.5,95.009,1.5630098201223,"10L"
"10","L","19","mz19",4.515,"12D","dpr4",112.857,81.365,1.38704602716156,102.902,32.562,3.1601867207174,141.5,86.684,1.6323658345254,"10L"
"10","L","19","mz19",3.024,"12D","dpr4",100.32,81.365,1.23296257604621,80.267,32.562,2.465051286776,135.58,86.684,1.56407180102441,"10L"
"10","L","19","mz19",1.532,"12D","dpr4",94.474,81.365,1.16111350089105,88.553,32.562,2.719519685523,113.895,86.684,1.3139102948641,"10L"
"10","L","19","mz19",3.205,"12D","dpr4",117.182,81.365,1.4402015608677,85.786,32.562,2.63454333271912,60.283,86.684,0.695433990125052,"10L"
"10","L","21","mz19",6.128,"12D","dpr4",117.632,80.405,1.46299359492569,111.48,30.137,3.69910740949663,99.671,70.434,1.41509782207457,"10L"
"11","L","5/","mz19",4.173,"06E","empty",83.42,61.55,1.3553208773355,60.048,28.453,2.11042772291147,31.444,33.984,0.925258945386064,"11L"
"11","L","5/","mz19",2.903,"06E","empty",79.972,61.55,1.29930138099106,63.472,28.453,2.23076652725547,58.944,33.984,1.73446327683616,"11L"
"11","L","5/","mz19",1.653,"06E","empty",81.854,61.55,1.32987814784728,70.976,28.453,2.49449970126173,53.341,33.984,1.56959157250471,"11L"
"11","L","7/","mz19",4.576,"06E","empty",103.207,66.056,1.56241673731379,123.7,32.562,3.79890670106259,40.899,42.196,0.969262489335482,"11L"
"11","L","7/","mz19",1.109,"06E","empty",69.309,66.056,1.04924609422308,88.727,32.562,2.72486333763282,32.509,42.196,0.770428476632856,"11L"
"11","L","7/","mz19",4.314,"06E","empty",69.813,66.056,1.05687598401356,96.028,32.562,2.94908175173515,44.645,42.196,1.05803867665182,"11L"
"11","L","9/","mz19",5.019,"06E","empty",83.598,66.713,1.25309909612819,119.177,34.46,3.45841555426582,70.157,45.583,1.53910449070926,"11L"
"11","L","9/","mz19",5.543,"06E","empty",90.371,66.713,1.35462353664203,139,34.46,4.03366221706326,56.105,45.583,1.23083166970142,"11L"
"11","L","9/","mz19",3.709,"06E","empty",86.87,66.713,1.30214500921859,105.652,34.46,3.06593151479977,50.707,45.583,1.11241032841191,"11L"
"11","L","9/","mz19",4.475,"06E","empty",69.838,66.713,1.04684244450107,96.441,34.46,2.79863609982589,49.45,45.583,1.0848342583858,"11L"
"11","L","9/","mz19",3.447,"06E","empty",85.006,66.713,1.27420442792259,133.918,34.46,3.88618688334301,62.018,45.583,1.36055108264046,"11L"
"11","L","9/","mz19",3.709,"06E","empty",87.5,66.713,1.31158844603001,101.848,34.46,2.95554265815438,57.489,45.583,1.2611938661343,"11L"
"11","L","9/","mz19",1.734,"06E","empty",90.884,66.713,1.36231319233133,127.209,34.46,3.69149738827626,51.942,45.583,1.13950376236755,"11L"
"11","L","9/","mz19",5.563,"06E","empty",92.623,66.713,1.38838007584729,133.025,34.46,3.86027278003482,40.297,45.583,0.884035715069214,"11L"
"11","L","9/","mz19",4.556,"06E","empty",95.575,66.713,1.43262932262078,115.022,34.46,3.33784097504353,71.009,45.583,1.55779566943817,"11L"
"11","L","11","mz19",3.165,"06E","empty",88.127,63.401,1.38999384867747,122.771,33.803,3.63195574357306,65.204,48.983,1.33115570708205,"11L"
"11","L","11","mz19",1.814,"06E","empty",94.4,63.401,1.48893550574912,133.5,33.803,3.94935360766796,58.6,48.983,1.1963334217994,"11L"
"11","L","11","mz19",5.442,"06E","empty",88.237,63.401,1.39172883708459,94.148,33.803,2.78519658018519,64.626,48.983,1.3193556948329,"11L"
"11","L","11","mz19",4.757,"06E","empty",79.441,63.401,1.25299285500229,85.932,33.803,2.54214123006834,55.708,48.983,1.13729253006145,"11L"
"11","L","11","mz19",2.459,"06E","empty",76.951,63.401,1.21371902651378,92.295,33.803,2.7303789604473,62.246,48.983,1.27076740910112,"11L"
"11","L","11","mz19",3.427,"06E","empty",110.235,63.401,1.73869497326541,171.853,33.803,5.08395704523267,56.118,48.983,1.14566278096482,"11L"
"11","L","11","mz19",3.931,"06E","empty",84.308,63.401,1.32975820570653,119.487,33.803,3.53480460314173,75.569,48.983,1.54275973296858,"11L"
"11","L","11","mz19",2.943,"06E","empty",105.699,63.401,1.66715036040441,90.548,33.803,2.67869715705707,52.63,48.983,1.07445440254782,"11L"
"11","L","11","mz19",2.358,"06E","empty",94.598,63.401,1.49205848488194,121.88,33.803,3.60559713634885,46,48.983,0.939101320866423,"11L"
"11","L","13","mz19",1.23,"06E","empty",84.393,61.158,1.37991759050329,119.836,31.974,3.74792018515043,40.705,51.01,0.797980788080768,"11L"
"11","L","13","mz19",2.963,"06E","empty",99.293,61.158,1.62354884070768,119.932,31.974,3.75092262463251,72.939,51.01,1.42989609880416,"11L"
"11","L","13","mz19",2.419,"06E","empty",100.767,61.158,1.64765034827823,136.542,31.974,4.27040720585476,42.167,51.01,0.826641834934327,"11L"
"11","L","13","mz19",3.447,"06E","empty",101.146,61.158,1.65384741162236,95.205,31.974,2.97757553011822,49.316,51.01,0.966790825328367,"11L"
"11","L","13","mz19",4.797,"06E","empty",79.899,61.158,1.30643578926714,66.807,31.974,2.08941640082567,82.874,51.01,1.62466183101353,"11L"
"11","L","15","mz19",3.064,"06E","empty",91.289,65.084,1.40263351975908,84.539,30.872,2.73837133972532,27.849,40.666,0.684822702011508,"11L"
"11","L","15","mz19",1.996,"06E","empty",81.859,65.084,1.25774383873149,101.414,30.872,3.2849831562581,34.162,40.666,0.84006295185167,"11L"
"11","L","15","mz19",1.411,"06E","empty",62.914,65.084,0.966658472128326,109.714,30.872,3.55383519046385,16.043,40.666,0.394506467319136,"11L"
"12","L","5/","mz19",4.354,"11D","dpr4",82.917,55.137,1.5038358996681,167.597,40.042,4.18553019329704,61.764,32.144,1.92147834743654,"12L"
"12","L","5/","mz19",4.636,"11D","dpr4",102.752,55.137,1.86357618296244,89.261,40.042,2.22918435642575,22.191,32.144,0.690362120457939,"12L"
"12","L","5/","mz19",3.991,"11D","dpr4",74.793,55.137,1.35649382447358,101.788,40.042,2.54203086758903,61.889,32.144,1.92536709805874,"12L"
"12","L","7/","mz19",2.076,"11D","dpr4",59.845,62.042,0.964588504561426,128.515,42.097,3.05283036795971,21.126,37.175,0.568285137861466,"12L"
"12","L","7/","mz19",2.923,"11D","dpr4",96.421,62.042,1.55412462525386,117.062,42.097,2.78076822576431,30.738,37.175,0.82684599865501,"12L"
